836.423171	264.20784
936.901396	292.279043
937.908987	201.60457
938.901352	375.856149
1105.589884	689.737173
1154.598593	200.73256
1189.865333	111.899146
1191.870885	113.415996
1193.859203	157.466013
1195.867207	211.358008
1197.8596	301.67149
1199.856402	345.116198
1201.852999	201.572279
1261.638241	150.502269
1311.635309	100.479261
1372.761281	362.75694
1427.757262	816.899027
1435.702651	141.977365
1459.728619	106.731984
1560.834022	2418.963956
1562.819249	3864.480252
1580.784212	118.939639
1586.773667	97.43293
1615.807588	72.86345
1616.806754	93.341224
1665.797163	60.657407
1667.802557	78.813713
1706.776828	265.901102
1759.721049	62.24985
1832.860993	174.404877
1848.85654	502.241758
1864.883809	87.782916
1928.935992	59.268189
1954.913796	220.361861
1969.884892	100.783028
1975.974575	46.825589
1985.862612	220.041568
2011.925572	58.8205
2019.984985	43.465737
2042.890109	41.72816
2057.939166	59.364939
2089.959367	50.068637
2131.104178	79.087476
2307.080243	37.838826
2323.091013	43.137434
2357.100848	605.047521
2485.178885	62.843771
2501.163759	78.982524
2565.140276	52.537155
2582.172767	73.996713
2583.181637	216.642995
2648.22566	82.652083
2705.224796	263.391922
2706.233879	591.038986
2768.259976	42.01801
2769.2872	150.429779
2792.303575	58.180773
2826.356315	73.354133
2842.3478	207.153531
2881.325147	68.331084
2883.340634	136.094474
2899.380731	198.209483
3017.359139	38.916694
3018.34527	150.270262
3060.376494	32.654725
3100.390192	55.88816
3101.380642	207.978414
3116.382633	238.078469
3117.368458	903.69029
3133.399457	40.609322
3243.531839	35.256649
3259.536096	72.33716
3260.554702	192.441416
3276.552805	26.500869
3576.642174	66.636478
